,fullVisitorId,totals.transactionRevenue,totals.hits,totals.pageviews,visitNumber,visitStartTime,totals.bounces,totals.newVisits,channelGrouping,device.browser,device.deviceCategory,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.isTrueDirect
236763,5.044031393629737e+18,48890000.0,41.0,31.0,1.0,1485723781.0,0.0,1.0,2,35,0,7,955,2,218,122,5049,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
236764,6.855973837181242e+18,142770000.0,41.0,31.0,1.0,1485751300.0,0.0,1.0,2,35,0,3,59,2,218,6,38725,430,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
236766,5.969191050952049e+18,88200000.0,43.0,33.0,2.0,1485716830.0,0.0,0.0,4,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
236767,2.005230638904716e+17,333040000.0,44.0,35.0,4.0,1485738200.0,0.0,0.0,6,35,0,7,357,3,90,0,15936,0,6,62,3,59008,11,3,4,3327,6,0,358,1,0
236771,5.716546627685384e+18,79990000.0,50.0,37.0,1.0,1485720807.0,0.0,1.0,4,35,0,7,749,2,218,100,32542,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
236774,9.427363159955337e+18,110940000.0,64.0,52.0,2.0,1485732278.0,0.0,0.0,5,35,0,7,955,2,218,122,38725,482,12,19,3,59008,11,3,4,7,3,3196,208,1,1
236776,1.331759169231441e+18,70390000.0,71.0,52.0,1.0,1485731401.0,0.0,1.0,4,35,0,7,534,2,36,0,39611,338,12,62,3,59008,11,3,4,11,5,3196,208,1,1
236777,1.292690271020897e+18,3240000.0,88.0,71.0,1.0,1485752084.0,0.0,1.0,4,72,1,23,955,2,218,122,24606,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
237136,1.8499069542152963e+18,102930000.0,31.0,28.0,1.0,1485760289.0,0.0,1.0,7,72,1,23,182,2,218,19,32889,187,12,62,3,59008,11,3,4,3327,6,2579,497,1,1
239090,7.137675061715532e+18,10630000.0,9.0,9.0,1.0,1495483961.0,0.0,1.0,6,35,0,6,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239210,5.01837966105595e+18,10630000.0,14.0,14.0,3.0,1495493441.0,0.0,0.0,6,35,0,6,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
239215,1.5029224859072704e+18,59990000.0,14.0,14.0,1.0,1495465089.0,0.0,1.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239220,7.039433056529739e+18,17590000.0,14.0,13.0,2.0,1495475594.0,0.0,0.0,6,35,0,20,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
239233,3.7744819168585457e+18,15990000.0,15.0,15.0,1.0,1495462087.0,0.0,1.0,6,35,0,20,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239263,6.177876105515218e+18,18990000.0,18.0,16.0,1.0,1495469243.0,0.0,1.0,4,35,0,20,955,2,218,122,21723,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
239271,1.0348543401874733e+18,27180000.0,18.0,15.0,1.0,1495454472.0,0.0,1.0,6,35,0,3,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239285,9.42276088908412e+18,21820000.0,20.0,15.0,1.0,1495501869.0,0.0,1.0,2,35,0,7,220,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
239292,4.5925181425439155e+17,15190000.0,20.0,17.0,1.0,1495486991.0,0.0,1.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239297,4.497548922874936e+17,6990000.0,21.0,19.0,1.0,1495461812.0,0.0,1.0,2,47,0,20,579,2,218,75,26607,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
239299,8.683067250916425e+18,15410000.0,21.0,17.0,1.0,1495502713.0,0.0,1.0,2,35,0,3,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
239323,4.959410280892365e+18,360060000.0,26.0,21.0,3.0,1495480596.0,0.0,0.0,6,35,0,7,911,2,218,116,0,118,12,62,3,59008,11,3,4,3327,6,0,358,1,0
239332,4.882055783656604e+18,38980000.0,29.0,27.0,6.0,1495460376.0,0.0,0.0,3,35,1,1,534,2,36,0,8264,338,12,62,3,59008,11,3,4,3327,4,3196,171,1,0
239334,7.311242886083854e+18,503230000.0,30.0,21.0,22.0,1495480898.0,0.0,0.0,2,35,0,3,182,2,218,19,7652,187,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
239336,8.229626512664617e+18,39190000.0,31.0,27.0,4.0,1495501607.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,0,358,1,0
239337,7.813149961404844e+18,29990000.0,31.0,26.0,138.0,1495480961.0,0.0,0.0,2,35,0,20,738,2,218,93,7653,461,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
239342,1.392563514374042e+17,91970000.0,34.0,21.0,2.0,1495489161.0,0.0,0.0,4,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
239349,3.1172043366609683e+17,122200000.0,36.0,31.0,3.0,1495468722.0,0.0,0.0,6,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
239354,7.282058185499112e+18,34690000.0,37.0,28.0,2.0,1495488638.0,0.0,0.0,6,35,0,6,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239365,8.637646972279713e+18,169100000.0,48.0,34.0,6.0,1495480548.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
239373,5.946277979460889e+18,105150000.0,56.0,40.0,1.0,1495498599.0,0.0,1.0,6,35,0,7,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239374,3.0231506739040026e+18,91100000.0,60.0,43.0,1.0,1495475147.0,0.0,1.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
239384,3.015680428519195e+17,51170000.0,113.0,89.0,1.0,1495506920.0,0.0,1.0,6,35,0,20,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241175,5.720584332217047e+18,114720000.0,7.0,7.0,5.0,1493823450.0,0.0,0.0,4,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241223,2.3263428945264947e+18,14690000.0,8.0,8.0,1.0,1493867466.0,0.0,1.0,4,72,1,23,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241259,7.044592028544351e+18,29080000.0,9.0,9.0,7.0,1493852451.0,0.0,0.0,5,35,0,20,955,2,218,122,5049,482,12,27,1,42527,0,2,7,273,3,3196,208,0,1
241264,8.664010868903991e+17,39980000.0,9.0,9.0,2.0,1493823862.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241291,7.813149961404844e+18,16990000.0,10.0,10.0,131.0,1493836555.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241305,7.152313806704388e+18,58750000.0,11.0,11.0,1.0,1493823351.0,0.0,1.0,6,35,0,7,52,2,218,4,0,149,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241316,6.776660125553092e+18,33590000.0,11.0,10.0,9.0,1493840582.0,0.0,0.0,2,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241317,3.0037811318785055e+18,67180000.0,11.0,10.0,2.0,1493864922.0,0.0,0.0,2,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241326,5.20052301351321e+18,67180000.0,11.0,10.0,2.0,1493823073.0,0.0,0.0,6,35,0,6,38,2,218,30,0,255,12,62,3,59008,11,3,4,3327,6,2198,352,1,1
241329,2.603582189520419e+18,33590000.0,11.0,10.0,2.0,1493848713.0,0.0,0.0,2,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241354,6.192730343832687e+18,13590000.0,12.0,10.0,4.0,1493835800.0,0.0,0.0,2,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241357,3.5062539854599516e+18,41990000.0,12.0,11.0,3.0,1493843208.0,0.0,0.0,6,35,0,7,579,2,218,75,39450,280,12,62,3,59008,11,3,4,3327,6,2198,352,1,0
241359,1.1199840910616212e+18,41990000.0,12.0,11.0,3.0,1493841949.0,0.0,0.0,2,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241361,4.172814561228372e+17,83990000.0,12.0,11.0,1.0,1493841076.0,0.0,1.0,4,72,2,23,955,2,218,122,39450,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241368,9.40170205640044e+18,27190000.0,13.0,13.0,2.0,1493827942.0,0.0,0.0,6,35,0,6,401,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241369,4.9851925984430854e+17,15990000.0,13.0,13.0,3.0,1493822908.0,0.0,0.0,6,35,0,7,749,2,218,100,36479,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241370,1.6034373814974162e+18,44790000.0,13.0,11.0,1.0,1493850474.0,0.0,1.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241379,7.268732315672413e+18,67180000.0,13.0,11.0,16.0,1493872756.0,0.0,0.0,4,35,0,7,220,2,218,100,5327,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241380,7.021513890220777e+18,100770000.0,13.0,12.0,2.0,1493837163.0,0.0,0.0,2,35,0,3,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241382,7.034132052197865e+17,41990000.0,13.0,12.0,1.0,1493836272.0,0.0,1.0,2,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241394,8.445452821576504e+18,30280000.0,14.0,12.0,1.0,1493837225.0,0.0,1.0,4,35,0,20,955,2,218,122,7653,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241395,9.913737248744802e+18,33590000.0,14.0,13.0,5.0,1493874501.0,0.0,0.0,2,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241396,9.341809902223423e+18,33590000.0,14.0,13.0,1.0,1493842086.0,0.0,1.0,2,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241397,8.025955470222388e+18,33590000.0,14.0,13.0,30.0,1493843509.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241398,2.543259814271575e+18,65090000.0,14.0,13.0,1.0,1493850769.0,0.0,1.0,2,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241406,1.8824782352258822e+17,30980000.0,15.0,15.0,2.0,1493841757.0,0.0,0.0,4,72,0,7,955,2,218,122,30838,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241414,6.788608757552402e+18,33590000.0,15.0,14.0,1.0,1493843357.0,0.0,1.0,2,35,0,6,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241415,2.5741795351538565e+18,67180000.0,15.0,14.0,1.0,1493836247.0,0.0,1.0,2,35,0,6,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241421,2.176817059861375e+17,13590000.0,16.0,13.0,3.0,1493826248.0,0.0,0.0,4,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241422,5.112369122544988e+18,369900000.0,16.0,14.0,2.0,1493827884.0,0.0,0.0,4,35,0,3,955,2,218,122,20135,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241429,6.91720966691551e+17,87180000.0,16.0,14.0,5.0,1493844309.0,0.0,0.0,5,35,0,7,59,2,218,6,0,430,12,62,1,46593,0,2,9,125,3,3196,208,0,0
241430,2.951565306014198e+18,33590000.0,16.0,12.0,5.0,1493839961.0,0.0,0.0,6,35,0,7,746,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241431,5.470136387636601e+17,33590000.0,16.0,14.0,3.0,1493841364.0,0.0,0.0,6,35,0,6,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,2198,352,1,0
241432,6.28964848753203e+18,33590000.0,16.0,14.0,2.0,1493843732.0,0.0,0.0,6,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,2198,352,1,1
241440,2.2245727031958794e+18,79990000.0,18.0,16.0,1.0,1493876287.0,0.0,1.0,4,35,0,6,749,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241444,7.732090134568997e+18,67180000.0,18.0,17.0,2.0,1493854894.0,0.0,0.0,2,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241446,1.0111447778936836e+18,33590000.0,18.0,17.0,3.0,1493829094.0,0.0,0.0,2,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241447,4.138727297471842e+18,33590000.0,18.0,17.0,1.0,1493852963.0,0.0,1.0,2,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241452,7.443749709958086e+18,14630000.0,19.0,17.0,1.0,1493847865.0,0.0,1.0,6,35,0,7,1,2,218,0,0,0,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241454,1.029293608331942e+17,86220000.0,19.0,16.0,1.0,1493827733.0,0.0,1.0,2,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241456,7.656166664902363e+18,39980000.0,19.0,16.0,5.0,1493857168.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241458,2.1795835486643743e+18,33590000.0,19.0,15.0,1.0,1493837504.0,0.0,1.0,2,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241460,4.512969350538932e+18,13290000.0,20.0,18.0,1.0,1493831887.0,0.0,1.0,4,35,0,3,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241463,7.236509216355449e+18,16990000.0,20.0,18.0,1.0,1493842998.0,0.0,1.0,2,35,1,1,52,2,218,4,0,149,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241464,5.671147022962016e+17,33590000.0,20.0,18.0,2.0,1493832428.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241469,2.8772437491588854e+18,154350000.0,20.0,17.0,2.0,1493836504.0,0.0,0.0,2,35,0,7,829,2,218,100,38725,73,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241475,4.871052832002e+18,33590000.0,21.0,19.0,2.0,1493844089.0,0.0,0.0,6,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241480,4.970331206023876e+18,23840000.0,22.0,18.0,2.0,1493836069.0,0.0,0.0,5,72,1,23,955,2,218,122,3048,482,12,27,1,2336,0,2,7,2085,3,3196,208,0,1
241481,9.404133201034662e+18,22940000.0,22.0,20.0,4.0,1493859484.0,0.0,0.0,6,35,0,6,779,2,218,101,5147,467,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241485,8.734326510553351e+18,33590000.0,22.0,21.0,1.0,1493840762.0,0.0,1.0,2,35,0,6,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241491,1.361425561124756e+18,42680000.0,24.0,20.0,3.0,1493833354.0,0.0,0.0,6,35,0,6,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241495,2.1360314159678792e+18,187210000.0,25.0,20.0,2.0,1493830125.0,0.0,0.0,6,35,0,7,746,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241499,5.486102650085527e+17,13290000.0,26.0,13.0,3.0,1493836886.0,0.0,0.0,4,35,0,20,220,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241505,4.950411203281266e+18,930050000.0,27.0,21.0,7.0,1493840797.0,0.0,0.0,2,35,1,1,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241518,9.475218131155083e+18,23980000.0,30.0,24.0,1.0,1493830725.0,0.0,1.0,6,35,0,20,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241530,2.9081064973326275e+18,39150000.0,37.0,29.0,1.0,1493851038.0,0.0,1.0,6,35,0,6,779,2,218,101,0,467,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241538,8.790419059934323e+18,427640000.0,41.0,29.0,2.0,1493864048.0,0.0,0.0,2,35,0,7,955,2,218,122,29884,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
241539,1.364033099778281e+18,33590000.0,42.0,40.0,2.0,1493854615.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,2198,352,1,1
241541,2.691688576620946e+18,18990000.0,47.0,22.0,1.0,1493823806.0,0.0,1.0,4,43,0,20,745,2,218,98,0,430,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241542,6.726938691448452e+18,48230000.0,47.0,34.0,1.0,1493795286.0,0.0,1.0,4,35,0,7,463,2,218,61,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,1
241546,6.349916551056809e+18,430500000.0,51.0,38.0,4.0,1493853956.0,0.0,0.0,6,35,0,7,749,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
241551,5.130925613790259e+18,172030000.0,59.0,37.0,5.0,1493868477.0,0.0,0.0,6,35,0,7,59,2,218,6,0,430,12,62,3,59008,11,3,4,3327,6,0,358,1,1
241554,7.477634267430924e+18,35250000.0,66.0,52.0,4.0,1493871212.0,0.0,0.0,4,72,1,23,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241560,2.3463592901917716e+18,172440000.0,82.0,54.0,10.0,1493828053.0,0.0,0.0,4,35,0,7,955,2,218,122,7652,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
241957,3.264354418157736e+18,33590000.0,9.0,8.0,5.0,1493839818.0,0.0,0.0,7,35,0,7,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,240,276,1,1
241966,4.661056240589056e+18,33590000.0,12.0,11.0,1.0,1493844812.0,0.0,1.0,7,35,0,7,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,6,240,276,1,1
241968,4.968114239490264e+18,67180000.0,13.0,10.0,2.0,1493824569.0,0.0,0.0,7,35,0,7,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,240,276,1,1
241970,8.96845855462427e+18,33590000.0,16.0,15.0,1.0,1493845027.0,0.0,1.0,7,35,0,7,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,240,276,1,1
241971,5.483156497557634e+18,33590000.0,16.0,15.0,2.0,1493847997.0,0.0,0.0,7,35,0,6,540,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,240,276,1,0
241972,2.3847814857520077e+18,41990000.0,18.0,17.0,5.0,1493841632.0,0.0,0.0,7,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,240,276,1,0
242078,3.0802263709788585e+18,19980000.0,13.0,11.0,2.0,1480297873.0,0.0,0.0,4,35,0,20,955,2,218,122,31119,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
242129,4.756749329689938e+18,29430000.0,43.0,33.0,1.0,1480303442.0,0.0,1.0,4,43,0,20,869,2,36,0,30961,301,12,62,3,59008,11,3,4,11,5,3196,208,1,1
242136,1.483444603828015e+18,18990000.0,77.0,58.0,1.0,1480307065.0,0.0,1.0,4,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
242330,4.4438442751678536e+18,90980000.0,15.0,11.0,1.0,1480269019.0,0.0,1.0,2,72,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
242354,7.391031890337172e+18,14970000.0,22.0,16.0,2.0,1480286450.0,0.0,0.0,4,35,0,7,540,2,218,100,7652,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
242363,8.604151080389673e+17,47170000.0,29.0,25.0,3.0,1480292824.0,0.0,0.0,6,35,0,7,463,2,218,61,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
242369,9.685922238510897e+18,48670000.0,41.0,33.0,3.0,1480310362.0,0.0,0.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
242372,4.1955139058139144e+16,107950000.0,43.0,35.0,6.0,1480290842.0,0.0,0.0,6,35,0,7,579,2,218,75,27955,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
242385,5.3201681692335776e+17,19980000.0,14.0,13.0,2.0,1480291520.0,0.0,0.0,2,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
242386,1.8093373370357114e+17,90360000.0,25.0,18.0,2.0,1480297517.0,0.0,0.0,4,35,0,7,748,2,218,99,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
242423,1.88237154292603e+18,10990000.0,35.0,28.0,1.0,1480297308.0,0.0,1.0,2,35,2,1,955,2,218,122,7652,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
242485,1.700609130289535e+18,18990000.0,22.0,18.0,1.0,1480258436.0,0.0,1.0,4,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
242500,8.568993834443002e+18,267850000.0,50.0,39.0,1.0,1480273940.0,0.0,1.0,5,35,0,20,955,2,218,122,0,482,12,62,1,28277,0,2,9,108,3,3196,208,0,1
242525,6.370686241050648e+18,31980000.0,13.0,12.0,4.0,1480313427.0,0.0,0.0,4,35,0,7,540,2,218,100,7652,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
242554,9.779316034185036e+18,59980000.0,22.0,19.0,1.0,1480304412.0,0.0,1.0,7,35,0,7,238,2,218,28,0,98,12,62,3,59008,11,3,4,3327,6,0,405,1,1
242564,6.345608688944427e+18,29980000.0,12.0,10.0,1.0,1480290497.0,0.0,1.0,4,47,2,20,955,2,218,122,38725,482,12,62,3,59008,11,3,4,4526,5,3196,117,1,1
242566,4.017026585162229e+18,166300000.0,68.0,50.0,6.0,1480292691.0,0.0,0.0,6,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,3327,6,2198,352,1,0
242570,3.290765995277478e+18,42470000.0,33.0,26.0,1.0,1480267791.0,0.0,1.0,2,35,1,1,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
246539,5.739401273525681e+18,1990000.0,13.0,13.0,1.0,1476564263.0,0.0,1.0,4,35,0,20,955,2,218,122,31811,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
246568,1.6598983101472474e+17,121980000.0,16.0,16.0,5.0,1476558745.0,0.0,0.0,2,35,0,3,955,2,218,122,4284,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
246574,5.682452231721623e+18,15000000.0,17.0,16.0,13.0,1476572472.0,0.0,0.0,4,72,1,23,955,2,218,122,0,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
246580,8.581258083391857e+18,16990000.0,18.0,16.0,2.0,1476571700.0,0.0,0.0,4,72,0,7,360,2,218,46,0,430,12,62,3,59008,11,3,4,11,5,3196,208,1,0
246599,4.37615880302308e+18,4500000.0,21.0,17.0,1.0,1476555654.0,0.0,1.0,4,35,0,7,911,2,218,116,38725,118,12,62,3,59008,11,3,4,11,5,3196,208,1,1
246612,5.831657613732074e+17,51990000.0,24.0,16.0,3.0,1476582725.0,0.0,0.0,4,35,0,7,182,2,218,19,0,187,12,62,3,59008,11,3,4,11,5,3196,208,1,0
246622,9.084528523233662e+18,38390000.0,28.0,24.0,3.0,1476558147.0,0.0,0.0,6,35,0,7,182,2,218,19,31811,187,12,62,3,59008,11,3,4,3327,6,0,358,1,0
246651,1.6433978630384176e+17,119140000.0,54.0,49.0,1.0,1476560413.0,0.0,1.0,6,35,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,6,0,358,1,1
246658,9.977123823906435e+18,29580000.0,109.0,75.0,2.0,1476585280.0,0.0,0.0,4,35,0,7,751,2,218,100,0,73,12,62,3,59008,11,3,4,11,5,3196,208,1,0
249487,1.9155389336852785e+18,100000000.0,12.0,10.0,12.0,1483632043.0,0.0,0.0,6,35,0,3,751,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
249494,8.130587090166605e+18,41590000.0,12.0,10.0,15.0,1483672878.0,0.0,0.0,6,35,0,7,661,2,218,87,39450,314,12,62,3,59008,11,3,4,3327,6,0,358,1,1
249514,5.110128793223387e+18,5980000.0,13.0,12.0,2.0,1483644184.0,0.0,0.0,2,35,0,20,955,2,218,122,31119,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
249522,8.284311607531582e+18,41590000.0,14.0,12.0,2.0,1483659702.0,0.0,0.0,6,35,0,7,829,2,218,100,0,73,12,62,3,59008,11,3,4,3327,6,0,358,1,0
249525,5.077243893642022e+18,55990000.0,14.0,14.0,3.0,1483672497.0,0.0,0.0,4,72,0,7,955,2,218,122,23407,482,12,62,3,59008,11,3,4,11,5,3196,208,1,0
249545,3.978972326967274e+17,13590000.0,16.0,14.0,2.0,1483627836.0,0.0,0.0,6,35,0,6,661,2,218,87,0,314,12,62,3,59008,11,3,4,3327,6,0,358,1,0
249554,3.909981705661178e+17,19990000.0,17.0,17.0,1.0,1483638909.0,0.0,1.0,4,43,0,20,955,2,218,122,31119,482,12,62,3,59008,11,3,4,11,5,3196,208,1,1
249578,1.1670243222567153e+18,15990000.0,20.0,19.0,5.0,1483658331.0,0.0,0.0,2,35,0,20,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
249581,5.253470416041508e+18,539800000.0,21.0,17.0,1.0,1483624657.0,0.0,1.0,5,35,0,20,955,2,218,122,425,482,12,62,1,25329,0,2,9,125,3,3196,208,0,1
249598,9.522133298937795e+18,104780000.0,23.0,19.0,1.0,1483635208.0,0.0,1.0,6,35,0,6,540,2,218,100,36479,73,12,62,3,59008,11,3,4,3327,6,0,358,1,1
249599,5.877921283678056e+18,13590000.0,23.0,21.0,2.0,1483653785.0,0.0,0.0,6,35,0,6,579,2,218,75,0,280,12,62,3,59008,11,3,4,3327,6,0,358,1,0
249616,2.1079728797474134e+17,35970000.0,26.0,24.0,1.0,1483636028.0,0.0,1.0,6,35,0,7,59,2,218,6,0,430,12,62,3,59008,11,3,4,3327,6,0,358,1,1
249621,2.859330575716177e+18,25980000.0,27.0,20.0,1.0,1483642131.0,0.0,1.0,2,43,0,7,955,2,218,122,0,482,12,62,3,59008,11,3,4,3327,0,3196,0,1,0
