fullVisitorId,visitNumber,totals.pageviews,totals.transactionRevenue,totals.hits
2118556556010692812,5.0,14.0,10390000.0,16.0
2120280500988585465,55.0,48.0,34990000.0,52.0
2120739286981065717,1.0,19.0,9090000.0,21.0
2121255844999750374,3.0,28.0,18990000.0,37.0
2122547835443026286,6.0,24.0,47780000.0,34.0
2123537530251583440,1.0,19.0,14980000.0,24.0
2123761033073657135,6.0,25.0,43180000.0,31.0
212377737904674454,9.0,43.0,108270000.0,56.0
2124048453506060621,1.0,20.0,55990000.0,21.0
2125540555068339394,12.0,19.0,36780000.0,25.0
2127057091012391877,6.0,33.0,25980000.0,38.0
2127135078661762281,1.0,53.0,212830000.0,72.0
2127438408373285198,3.0,36.0,125980000.0,41.0
2128287929750116366,7.0,24.0,12310000.0,25.0
212879651166366114,36.0,135.0,151900000.0,190.0
213003977022600203,10.0,26.0,1200000.0,32.0
2130970500799303391,45.0,93.0,314340000.0,116.0
2132206668089692523,3.0,88.0,359270000.0,149.0
213223799802259232,5.0,26.0,3500000.0,33.0
2133819475658322913,2.0,36.0,120750000.0,45.0
2134229956335427014,1.0,30.0,23000000.0,38.0
213465488216513322,39.0,226.0,1325570000.0,296.0
2135877003098860196,10.0,26.0,15990000.0,28.0
2136031415967879248,6.0,26.0,187210000.0,31.0
2136452381524374196,3.0,134.0,116430000.0,190.0
2137148419156971164,1.0,16.0,16990000.0,18.0
2137863904587206285,10.0,37.0,25980000.0,42.0
213948867346978337,1.0,31.0,35590000.0,42.0
2139819648016556317,14.0,53.0,14960000.0,72.0
2139876223551151337,43.0,49.0,19020000.0,67.0
2141032560407740130,3.0,18.0,62700000.0,20.0
2141731581139824096,10.0,126.0,628800000.0,164.0
214415686397071336,21.0,58.0,34210000.0,79.0
2144281539931737104,3.0,51.0,41290000.0,78.0
2144335436738770147,6.0,54.0,569500000.0,73.0
2144851320605513754,6.0,26.0,27190000.0,27.0
2145471185371969845,21.0,47.0,383700000.0,104.0
2147366385529994830,1.0,13.0,18990000.0,14.0
2149939263814499827,3.0,23.0,39990000.0,26.0
2149997451012964461,21.0,42.0,48990000.0,46.0
215127855032555146,3.0,38.0,26800000.0,54.0
215418549265528143,3.0,44.0,131960000.0,59.0
2154618794882145315,1.0,19.0,35980000.0,19.0
2155057576349556071,1.0,17.0,98880000.0,22.0
2155115683587711916,3.0,22.0,22390000.0,23.0
2158257269735455737,36.0,167.0,63470000.0,233.0
2158504409525009218,1.0,24.0,3600000.0,27.0
2160706963987531641,3.0,23.0,39120000.0,30.0
2160888416206500983,10.0,61.0,44660000.0,76.0
216182135691067032,1.0,224.0,844940000.0,328.0
2161890959097468070,1.0,22.0,27190000.0,23.0
2163555648381499404,1.0,40.0,13430000.0,51.0
2166438591525900148,3.0,84.0,102050000.0,104.0
2166644959604649352,3.0,20.0,11980000.0,24.0
2166926649177824953,15.0,40.0,139950000.0,42.0
2167603248081396951,1.0,30.0,42970000.0,37.0
2169536133056413010,9.0,105.0,19990000.0,137.0
2169784478583707103,1.0,22.0,111980000.0,24.0
2170187207466627823,6.0,112.0,289920000.0,147.0
2170548591309603698,10.0,36.0,263450000.0,42.0
217143916288493658,1.0,18.0,33760000.0,21.0
217188275236417745,3.0,36.0,84970000.0,40.0
2172673240713669509,1.0,24.0,27280000.0,26.0
2173668037003458952,1.0,17.0,43470000.0,20.0
2174401229555413552,36.0,104.0,25490000.0,109.0
2174772547924417829,1.0,30.0,22790000.0,35.0
2175021516855866092,1.0,54.0,188750000.0,65.0
217550297208282577,10.0,78.0,18990000.0,104.0
217565022356586977,60.0,66.0,23840000.0,75.0
2175891853149827407,10.0,48.0,19190000.0,64.0
2176646646506183832,1.0,28.0,4500000.0,28.0
217681705986137511,10.0,38.0,13590000.0,45.0
2178459566193458788,3.0,45.0,38490000.0,53.0
2179583548664374175,1.0,15.0,33590000.0,19.0
2180515369167502520,498.0,183.0,86570000.0,246.0
2186586081512608668,6.0,41.0,87500000.0,56.0
2187177207543456316,20.0,75.0,172750000.0,109.0
2187855022251183924,36.0,70.0,455700000.0,94.0
2188006650672514912,9.0,61.0,65090000.0,83.0
2188014721891389633,1.0,11.0,30390000.0,14.0
2191273326752335760,7.0,21.0,13590000.0,27.0
2193251253036865639,48.0,152.0,127760000.0,198.0
2194592743396253647,5717.0,823.0,24930000.0,978.0
2195063960372896546,1054.0,498.0,587220000.0,729.0
2196122936370759210,1.0,96.0,236620000.0,120.0
2196278703508702410,7.0,17.0,30380000.0,19.0
2196696088271959039,15.0,88.0,280500000.0,108.0
2196740575816500871,6.0,39.0,44790000.0,43.0
219877622979658253,6.0,115.0,60450000.0,167.0
2198879349250618795,15.0,59.0,43140000.0,67.0
2199128648267411375,6.0,23.0,20000000.0,28.0
2199373686188473715,1.0,22.0,4990000.0,24.0
220006931292049293,3.0,24.0,32610000.0,29.0
2200795303463456741,1.0,43.0,21980000.0,52.0
2200937362682564380,1.0,33.0,18780000.0,46.0
2202174012699515596,1.0,15.0,16990000.0,17.0
2204190854181564278,1.0,28.0,139750000.0,38.0
22078954710203778,1.0,64.0,41980000.0,82.0
2208179340101029302,6.0,30.0,1350700000.0,34.0
2209030491499582546,3.0,14.0,5590000.0,15.0
2212898614677882197,4.0,11.0,201680000.0,11.0
2215681073032687184,21.0,42.0,127980000.0,51.0
2216135722677526525,3.0,77.0,24780000.0,109.0
2217213818593358400,15.0,18.0,41290000.0,20.0
2217355463780107340,3.0,58.0,56970000.0,77.0
2218435795495225691,6.0,43.0,62600000.0,49.0
2219058549667312453,20.0,52.0,20940000.0,57.0
2219304947112530029,3.0,14.0,20780000.0,15.0
2219981041933608843,1.0,22.0,21350000.0,23.0
2220468726851984072,15.0,41.0,107960000.0,46.0
2220891106353085250,1.0,81.0,477240000.0,113.0
2222591960554618914,6.0,35.0,12990000.0,39.0
2224572703195879390,10.0,46.0,147180000.0,53.0
2224647012482768060,3.0,17.0,37980000.0,18.0
2228401718515331222,9.0,33.0,144410000.0,43.0
2230990908213053321,15.0,55.0,459100000.0,91.0
2231593693192690956,3.0,17.0,33590000.0,18.0
2232264032210232295,1.0,52.0,98350000.0,72.0
2232874791267570747,3.0,21.0,53670000.0,26.0
2234644290294742127,10.0,30.0,34990000.0,31.0
2236066284946239355,36.0,75.0,87990000.0,98.0
223992111609267003,28.0,34.0,20990000.0,35.0
224145829303599500,1.0,17.0,51290000.0,24.0
2241578867926472295,16.0,48.0,109540000.0,67.0
2242104653639396503,1.0,16.0,31980000.0,19.0
2243518473115465342,1.0,21.0,134370000.0,21.0
2245682803169114905,3.0,58.0,262230000.0,76.0
2245825143806185917,55.0,107.0,58380000.0,152.0
224703071908989026,10.0,60.0,40180000.0,77.0
2249724102559347990,15.0,35.0,13200000.0,49.0
2250505681169209683,3.0,37.0,104920000.0,41.0
2252031469260108936,1.0,12.0,33590000.0,13.0
2252819581596939503,3.0,38.0,24360000.0,50.0
2253237370492207387,3.0,19.0,16990000.0,25.0
2254911865804206902,1.0,33.0,7990000.0,40.0
2254917769100463770,1.0,14.0,19190000.0,30.0
2255733734516957926,35.0,67.0,315490000.0,98.0
225663065504333530,3.0,51.0,24990000.0,60.0
2256968435490294758,2.0,19.0,14000000.0,23.0
2258248239862507643,1.0,17.0,18990000.0,19.0
2260555908321258880,1.0,18.0,18370000.0,24.0
2261390197712029015,1.0,44.0,74980000.0,56.0
2262018521556676288,3.0,13.0,6990000.0,15.0
2263008738696864594,1.0,15.0,16990000.0,17.0
2263874374627120387,6.0,31.0,55970000.0,38.0
2264010855758956307,3.0,34.0,28480000.0,42.0
2264449357397393917,21.0,36.0,54770000.0,51.0
2265703789548596461,28.0,88.0,37570000.0,103.0
2266837403735683845,36.0,25.0,6000000.0,32.0
2269933673702362109,1.0,19.0,8790000.0,19.0
2270672806084201655,6.0,29.0,97930000.0,34.0
2271817805906914184,1.0,12.0,16990000.0,16.0
2272358426431745604,45.0,119.0,427710000.0,156.0
2272979836636092591,3.0,17.0,175800000.0,19.0
2274601710859547575,3.0,63.0,175600000.0,79.0
2274705914368607161,3.0,30.0,27160000.0,39.0
2274847560910681571,3.0,44.0,71160000.0,56.0
2274896289583176093,3.0,28.0,13590000.0,36.0
2275632617171622582,10.0,34.0,232610000.0,43.0
2278010146232311473,3.0,56.0,100440000.0,73.0
2278104303149793808,3.0,33.0,18990000.0,36.0
227952716086847756,3.0,41.0,37570000.0,54.0
2280278894093432463,2.0,45.0,75980000.0,49.0
2281022124483885140,3.0,20.0,35980000.0,21.0
2281213030212005510,1.0,10.0,24990000.0,12.0
2282347297061009421,21.0,60.0,49990000.0,68.0
2283154001615690575,1.0,35.0,41790000.0,45.0
2283620201901023754,10.0,33.0,56970000.0,37.0
2284555599203977570,3.0,34.0,48220000.0,42.0
2284918967368942490,21.0,81.0,11060000.0,99.0
2286438402554934622,2.0,10.0,15990000.0,10.0
2287406421504796570,45.0,116.0,295070000.0,155.0
2287637838474850444,28.0,111.0,496000000.0,156.0
2288612869810526130,3.0,29.0,18990000.0,40.0
2289346231388937684,10.0,53.0,87970000.0,69.0
2290248185384827567,10.0,103.0,14970000.0,148.0
2292975471852115027,6.0,51.0,2990000.0,71.0
2293938890799916112,3.0,24.0,33590000.0,25.0
2294678809767887639,10.0,93.0,27990000.0,143.0
2294757944914427558,188.0,292.0,507040000.0,413.0
2295240953686921101,36.0,52.0,237430000.0,64.0
2295871331415471856,10.0,51.0,18990000.0,60.0
2297135054731105073,21.0,95.0,1777780000.0,133.0
229738108093221604,10.0,46.0,32780000.0,59.0
2299755480895547316,1.0,19.0,15190000.0,19.0
2299949662109267691,1.0,29.0,98370000.0,39.0
2302897932992284309,3.0,19.0,26380000.0,20.0
2303199190024622321,6.0,26.0,50970000.0,30.0
2303365259512398684,10.0,29.0,14960000.0,64.0
2303533259349444593,6.0,36.0,98990000.0,45.0
230415850493745117,10.0,92.0,47580000.0,148.0
2305295482096154659,28.0,59.0,82380000.0,82.0
2305911848160020005,1.0,66.0,111280000.0,89.0
2306813020737490108,1.0,21.0,38980000.0,23.0
2308631730639284715,3.0,41.0,50460000.0,49.0
2308970056076735364,6.0,20.0,47970000.0,21.0
2309238113635199012,1.0,22.0,63100000.0,25.0
2309518825071815272,1.0,48.0,85470000.0,59.0
2310334534790814231,3.0,22.0,33590000.0,23.0
2310697779956713856,3.0,59.0,41370000.0,76.0
2311098311158255548,18.0,43.0,143140000.0,54.0
2312901196911116113,21.0,109.0,79990000.0,159.0
2314153736357742435,3.0,51.0,130980000.0,66.0
2314697698664321051,1.0,30.0,35950000.0,44.0
2315247548521028492,6.0,22.0,27190000.0,25.0
2316037784893459235,1.0,21.0,21990000.0,24.0
2316673682503964748,3.0,46.0,9990000.0,63.0
2316712182271385122,10.0,36.0,83980000.0,43.0
2318328874963898738,1.0,20.0,48970000.0,26.0
2319344514792111050,3.0,25.0,51990000.0,30.0
2320391139447280387,72.0,179.0,89930000.0,226.0
2323370147843755314,1.0,22.0,35160000.0,26.0
2324401088526343469,1.0,34.0,319750000.0,43.0
2324511444137196326,1.0,20.0,61610000.0,23.0
2324913285497438682,10.0,39.0,37190000.0,52.0
2325745722959450968,1.0,37.0,210160000.0,49.0
2326342894526494508,1.0,8.0,14690000.0,8.0
2326684291036220875,3.0,40.0,65570000.0,50.0
2327809759534404336,3.0,65.0,72750000.0,97.0
2332536676601903155,6.0,30.0,28980000.0,34.0
2334542446347570873,21.0,49.0,22730000.0,61.0
2334679953234796784,3.0,27.0,27190000.0,32.0
2336992111054994391,15.0,28.0,33590000.0,28.0
2337327787747858943,1.0,29.0,27980000.0,42.0
2337937577672192523,6.0,58.0,307350000.0,61.0
2338178303528914061,349.0,83.0,83380000.0,94.0
2339706083107095854,1.0,28.0,228660000.0,33.0
2339818672404404924,10.0,63.0,169570000.0,85.0
234006696582066330,10.0,44.0,55990000.0,52.0
2341086192998604055,1.0,17.0,18980000.0,26.0
2341448488539470965,6.0,71.0,65170000.0,108.0
2341873268573140480,6.0,53.0,9980000.0,69.0
2341884364013186402,3.0,26.0,10990000.0,30.0
2345055969142696624,6.0,29.0,30390000.0,36.0
2345093262662761202,1.0,17.0,10990000.0,19.0
2345777682762972130,15.0,91.0,31990000.0,119.0
2345845626331322279,6.0,25.0,13590000.0,29.0
2346359290191771618,60.0,74.0,172440000.0,108.0
2347471050544884892,10.0,49.0,396820000.0,66.0
2348463054063969994,1.0,8.0,145990000.0,9.0
2348681849763325965,21.0,103.0,805470000.0,165.0
2349461252171876066,29.0,75.0,609450000.0,90.0
2349699258952144857,3.0,41.0,46840000.0,48.0
2350369757684691618,1.0,27.0,44550000.0,29.0
235043003725411619,14.0,60.0,107160000.0,70.0
2352233424314349714,15.0,78.0,120560000.0,99.0
2352298830065288869,1.0,19.0,7990000.0,20.0
2352548628524812063,63.0,57.0,76800000.0,81.0
235352179583924900,1.0,32.0,42170000.0,36.0
2353966916541086672,36.0,106.0,659450000.0,139.0
2354233403550713612,3.0,17.0,114990000.0,20.0
2354405029601095288,3.0,27.0,104280000.0,37.0
235594707904808624,15.0,60.0,37980000.0,74.0
2357073894289283929,325.0,60.0,599000000.0,80.0
2357660474306216468,1.0,30.0,8360000.0,40.0
2358466169311719412,1.0,17.0,51720000.0,23.0
2360605988531848015,10.0,56.0,19990000.0,72.0
2363078321976030491,1.0,16.0,101940000.0,19.0
2363607123099634556,6.0,74.0,80750000.0,96.0
2364782563241908647,1.0,24.0,21280000.0,24.0
2366243354794689639,15.0,36.0,282000000.0,47.0
2367296881084974931,1.0,16.0,285740000.0,19.0
2367402323702464449,136.0,73.0,18990000.0,84.0
2367899770531887609,3.0,28.0,33980000.0,29.0
2368551524406489641,28.0,123.0,215250000.0,173.0
236902697327333068,6.0,34.0,141580000.0,43.0
2369561597136874183,1.0,33.0,76760000.0,45.0
2371112886977263623,14.0,84.0,86490000.0,119.0
2371906231211457127,1.0,21.0,452430000.0,25.0
237543228088148288,1.0,32.0,52220000.0,37.0
2375734461566833822,7.0,11.0,79990000.0,13.0
2375804711007415878,1.0,21.0,44790000.0,23.0
2376144863648346076,3.0,56.0,144050000.0,77.0
2377126524987232945,15.0,113.0,77550000.0,152.0
2377197803125206851,9.0,71.0,16990000.0,92.0
2380176250405742516,6.0,65.0,9970000.0,77.0
2380682352462112558,6.0,30.0,16490000.0,34.0
2384690472453465720,3.0,68.0,160020000.0,92.0
2384771089673320764,6.0,53.0,15970000.0,72.0
2384781485752007681,21.0,65.0,41990000.0,74.0
2385451684587900506,15.0,41.0,29450000.0,54.0
2386169796638986389,36.0,54.0,201540000.0,96.0
238925310298938861,46.0,100.0,82110000.0,131.0
2389910661161701186,10.0,109.0,118320000.0,147.0
239011216868684634,10.0,53.0,44790000.0,77.0
2390264830975639479,10.0,25.0,16990000.0,29.0
2390791639620297034,3.0,77.0,36080000.0,102.0
2390837948124103582,6.0,24.0,33590000.0,25.0
2391114070454648344,1.0,14.0,73150000.0,15.0
239232141736563627,3.0,23.0,35980000.0,28.0
2393197369360097718,6.0,54.0,94490000.0,67.0
2394311020331706300,1.0,18.0,38370000.0,20.0
2395484494080602357,10.0,59.0,41570000.0,80.0
2396255136764683002,3.0,75.0,65940000.0,99.0
2396264445061931880,3.0,41.0,48340000.0,57.0
2396848817613598114,15.0,294.0,264920000.0,387.0
2397431554777461893,6.0,29.0,179160000.0,34.0
2398518641402193696,3.0,42.0,82700000.0,55.0
2400006764612323294,28.0,53.0,13290000.0,59.0
2402527199731150932,496.0,559.0,3270100000.0,753.0
2403345588327549111,1.0,21.0,62960000.0,27.0
240359488343865855,28.0,76.0,21980000.0,100.0
2404730522088263435,15.0,106.0,485600000.0,136.0
2405008838140625306,3.0,13.0,18990000.0,13.0
2405648285327447572,6.0,25.0,39980000.0,25.0
2409362637274898406,95.0,79.0,2687400000.0,99.0
2409376965099588298,1.0,20.0,5990000.0,22.0
240953752649297686,1.0,28.0,41850000.0,33.0
2411322974724385937,66.0,152.0,207900000.0,188.0
2411342939507401088,1.0,49.0,24610000.0,70.0
2415085382840318427,6.0,59.0,34370000.0,75.0
2415088680349132013,3.0,48.0,79950000.0,58.0
2415225635917488900,1.0,24.0,39990000.0,26.0
2415337345055025215,15.0,78.0,219990000.0,110.0
2416466435320363096,3.0,36.0,55990000.0,51.0
241662707620167476,3.0,38.0,60970000.0,44.0
2416762481769496280,3.0,37.0,35540000.0,43.0
2418102200342405484,1.0,16.0,23990000.0,17.0
2419083783587438310,190.0,222.0,1108810000.0,252.0
2420397679231012493,3.0,26.0,21980000.0,30.0
2420756541858063826,1.0,20.0,33590000.0,21.0
2422180165069305822,3.0,31.0,22400000.0,41.0
2422865366235727605,15.0,113.0,81470000.0,152.0
2423345914861145053,6.0,40.0,158370000.0,46.0
2424819170621600503,9.0,37.0,62480000.0,46.0
2424840844499220729,6.0,42.0,231920000.0,56.0
2425521720354546737,20.0,97.0,357790000.0,137.0
2426082201157703136,3.0,32.0,48960000.0,39.0
2426971819031028277,1.0,14.0,19590000.0,15.0
2427070933904886772,15.0,76.0,252760000.0,107.0
2427288166622611520,11.0,26.0,44790000.0,32.0
2430203632291905757,21.0,41.0,20980000.0,47.0
24304007537579808,3.0,35.0,177990000.0,40.0
2430938506817988626,1.0,15.0,699000000.0,19.0
2431935968474229557,3.0,23.0,52070000.0,25.0
2432203658822493030,54.0,58.0,19190000.0,66.0
2433182968898386515,1.0,31.0,15990000.0,34.0
243443174438768554,10.0,35.0,18990000.0,74.0
2434821222031951612,15.0,33.0,31960000.0,38.0
2435096428144320733,4.0,18.0,47900000.0,22.0
2435691687281327196,10.0,68.0,128700000.0,109.0
2435876489000460634,1.0,24.0,3980000.0,25.0
2437255563311206815,3.0,32.0,59980000.0,42.0
2438001988287339845,10.0,61.0,44490000.0,69.0
2439011587487738686,1.0,21.0,38380000.0,32.0
2440247376986125183,10.0,29.0,25900000.0,30.0
2440774884535248016,1.0,11.0,22680000.0,15.0
2443130648849063586,1.0,71.0,40770000.0,108.0
2444379082594823080,6.0,27.0,99990000.0,31.0
244535803596038100,15.0,93.0,2347120000.0,111.0
2446685875964479851,66.0,598.0,4160760000.0,795.0
2447459948678913300,28.0,47.0,13590000.0,55.0
2447827715810849371,36.0,110.0,1089140000.0,135.0
2449425615576273633,87.0,134.0,113920000.0,183.0
2450343366982060398,39.0,144.0,297550000.0,202.0
2453125482784135582,1.0,28.0,141490000.0,36.0
2454306711782802609,10.0,66.0,36360000.0,77.0
2456653518531252522,1.0,34.0,22970000.0,40.0
2456900971869384659,1.0,23.0,47020000.0,25.0
2459432206617896206,1.0,22.0,17790000.0,27.0
2460550300835928816,10.0,58.0,16990000.0,67.0
2460723540924398520,10.0,56.0,31350000.0,65.0
246073136702899889,3.0,22.0,35950000.0,23.0
2465889917134272645,1.0,51.0,415400000.0,66.0
246615802967721430,1.0,50.0,19980000.0,63.0
2467715895053922094,75.0,187.0,57450000.0,268.0
2468303248624748976,1.0,12.0,14080000.0,12.0
2469327075513689553,6.0,33.0,19190000.0,44.0
2475065096617093474,1.0,30.0,19950000.0,32.0
2475923624267106686,25.0,137.0,129720000.0,195.0
247613008812895646,10.0,70.0,91760000.0,84.0
247764274628455945,1.0,18.0,21990000.0,19.0
2478354346693137452,1.0,26.0,11180000.0,34.0
2479467739525533377,35.0,72.0,958000000.0,79.0
2479607063956536867,28.0,32.0,99990000.0,33.0
2480388448765240079,3.0,37.0,199900000.0,48.0
2484187509499465201,16.0,46.0,113480000.0,53.0
2487086990379614577,6.0,43.0,15190000.0,46.0
2487472362348320358,15.0,174.0,50000000.0,217.0
2489008241573550048,1.0,12.0,159500000.0,12.0
2491238829943520906,1.0,20.0,24780000.0,22.0
2494927659578259711,1.0,28.0,216410000.0,33.0
249511131827396757,1.0,28.0,25490000.0,39.0
2495704533414117222,1.0,16.0,215730000.0,20.0
2496439703637913793,23.0,47.0,1679790000.0,53.0
2497486617423212304,10.0,84.0,96730000.0,105.0
249856897836798285,7.0,28.0,105480000.0,38.0
2498790727245138194,12.0,29.0,29630000.0,34.0
2499234879670419046,1.0,18.0,109960000.0,18.0
2499318985403227459,1.0,35.0,181900000.0,43.0
2499407186380266291,7.0,51.0,167150000.0,66.0
2499940374406096850,10.0,29.0,17580000.0,34.0
2503290167672073365,1.0,22.0,16990000.0,24.0
2503504680943602888,21.0,106.0,39980000.0,132.0
2505213816959087958,15.0,90.0,53540000.0,125.0
2505251876994724986,7.0,19.0,51290000.0,21.0
2507346080386513370,23.0,112.0,214580000.0,173.0
2507708267031281102,25.0,42.0,39160000.0,55.0
2507783848201963394,1.0,23.0,30920000.0,31.0
2509610432440596099,1.0,87.0,59850000.0,122.0
2509714289037323244,7.0,40.0,144190000.0,56.0
2510765460977989271,3.0,26.0,379990000.0,31.0
2510791568842983077,1.0,26.0,67180000.0,27.0
2511032786245371752,3.0,20.0,18990000.0,20.0
2512335805046114445,11.0,170.0,95880000.0,226.0
2512708881002227681,3.0,107.0,299930000.0,136.0
2513134404212328094,78.0,207.0,286590000.0,270.0
251388402050554159,1.0,22.0,45120000.0,28.0
2515101276262863682,1.0,31.0,62150000.0,43.0
2517364798811740879,147.0,155.0,3196840000.0,190.0
2518379317255532090,120.0,71.0,57560000.0,82.0
2518447979646501002,15.0,58.0,69150000.0,73.0
2522184112201185014,6.0,40.0,66780000.0,54.0
2522954230696043073,1.0,11.0,16990000.0,11.0
2523650599141481905,6.0,35.0,120970000.0,40.0
2523857652235025784,6.0,19.0,19190000.0,25.0
2526542957776125951,10.0,44.0,365150000.0,54.0
2527528149176601,1.0,13.0,16990000.0,15.0
2527621344230499541,10.0,30.0,18990000.0,36.0
2527677375017653674,3.0,27.0,405300000.0,32.0
2528551022767237058,91.0,214.0,395820000.0,306.0
2528617155272094595,3.0,77.0,220720000.0,107.0
2530656978550562143,1.0,55.0,152000000.0,73.0
2530900387021015168,1.0,13.0,19190000.0,17.0
2530994471612598919,15.0,131.0,590170000.0,166.0
253197226133513839,15.0,43.0,83990000.0,49.0
253217605888117906,15.0,85.0,47960000.0,116.0
253232075861039593,1.0,25.0,231920000.0,31.0
2533003348216867648,1.0,56.0,564160000.0,89.0
2533769468325451038,2.0,24.0,21260000.0,34.0
253454431071066526,36.0,38.0,33980000.0,43.0
2535119751950226175,1.0,28.0,40770000.0,38.0
2535148739500640560,3.0,61.0,91970000.0,94.0
2535875901005084868,3.0,27.0,39990000.0,34.0
2536718676534980101,10.0,41.0,1053490000.0,57.0
2536748109553034322,3.0,12.0,9980000.0,14.0
253776212101014141,15.0,91.0,599870000.0,122.0
25383618704224288,3.0,21.0,24550000.0,28.0
2538636984723199001,6.0,81.0,189400000.0,117.0
253940903586003186,36.0,161.0,1076790000.0,214.0
2539723678842817509,6.0,43.0,183980000.0,57.0
2540160459028036466,9.0,52.0,221130000.0,72.0
2540477240433751647,78.0,58.0,33590000.0,63.0
2542663761229463199,3.0,21.0,43960000.0,26.0
2543151459368346920,7.0,19.0,9780000.0,23.0
